n1,n2,weight
2889,687,-1.0
2890,687,-1.0
2891,687,-1.0
27774,26172,1.0
31288,30584,-1.0
31289,30584,-1.0
30559,29861,-1.0
20698,19096,1.0
20699,19096,-1.0
11802,8046,-1.0
11803,8046,-1.0
21737,20189,1.0
21738,20189,1.0
21739,20189,-1.0
222,198,1.0
29702,28850,1.0
29703,28850,1.0
29704,28850,1.0
29705,28850,1.0
29706,28850,1.0
29707,28850,1.0
29708,28850,1.0
29709,28850,1.0
29710,28850,1.0
29711,28850,1.0
29712,28850,-1.0
29713,28850,-1.0
1456,300,1.0
1457,300,1.0
1458,300,1.0
29079,29077,1.0
29909,29077,-1.0
29724,28858,1.0
14183,11106,1.0
14184,11106,-1.0
27069,25744,-1.0
1542,4058,-1.0
7857,4058,-1.0
3708,1202,1.0
3709,1202,-1.0
27947,26463,1.0
27948,26463,1.0
27949,26463,1.0
27950,26463,-1.0
27951,26463,-1.0
15918,13743,1.0
19307,18006,1.0
19308,18006,1.0
19309,18006,-1.0
7266,3303,-1.0
6974,3088,1.0
12264,8502,1.0
11430,7405,1.0
11431,7405,-1.0
7383,7405,-1.0
11432,7405,-1.0
30178,29462,1.0
30179,29462,1.0
30180,29462,1.0
30181,29462,-1.0
26869,25420,1.0
3074,3112,1.0
7006,3112,1.0
7007,3112,1.0
7008,3112,-1.0
7009,3112,-1.0
7010,3112,-1.0
33361,32989,1.0
26918,25514,1.0
27298,25900,-1.0
27299,25900,-1.0
18950,17840,1.0
18951,17840,-1.0
33687,32779,-1.0
33648,32779,-1.0
33127,32779,-1.0
16938,15712,-1.0
16939,15712,-1.0
26723,25205,-1.0
14047,10839,1.0
14048,10839,-1.0
10725,6676,1.0
20728,19129,1.0
20729,19129,1.0
20730,19129,1.0
28304,27134,-1.0
17847,17130,1.0
17848,17130,-1.0
17849,17130,-1.0
17850,17130,-1.0
15990,13855,1.0
15991,13855,1.0
15992,13855,-1.0
32833,32528,-1.0
32948,32528,-1.0
16596,15092,-1.0
16584,15092,-1.0
15315,13023,1.0
28305,27137,1.0
25807,24243,-1.0
25808,24243,-1.0
25809,24243,-1.0
5841,2468,1.0
5842,2468,1.0
5843,2468,1.0
5844,2468,1.0
31675,31477,1.0
31876,31477,1.0
31944,31477,1.0
31275,31477,-1.0
15521,13362,-1.0
19892,19468,-1.0
21085,19468,-1.0
21086,19468,-1.0
21087,19468,-1.0
12345,8642,-1.0
12890,9225,1.0
24278,22729,1.0
24279,22729,-1.0
19869,18257,1.0
19870,18257,-1.0
19871,18257,-1.0
18261,18257,-1.0
18262,18257,-1.0
12671,8908,1.0
12672,8908,1.0
33235,32957,-1.0
33493,32957,-1.0
34486,34446,-1.0
27449,28483,1.0
29377,28483,-1.0
9596,5890,-1.0
19336,18014,1.0
19337,18014,1.0
19338,18014,1.0
19339,18014,1.0
19340,18014,-1.0
19341,18014,-1.0
19342,18014,-1.0
19343,18014,-1.0
19344,18014,-1.0
19345,18014,-1.0
6863,2968,1.0
6864,2968,1.0
6865,2968,1.0
6866,2968,1.0
6867,2968,-1.0
12803,9104,-1.0
12804,9104,-1.0
23993,22348,-1.0
34091,33678,-1.0
11962,8221,1.0
11963,8221,-1.0
18635,17369,-1.0
23236,21705,-1.0
14035,10806,1.0
4899,2067,1.0
4900,2067,1.0
4901,2067,1.0
10189,6249,-1.0
10190,6249,-1.0
6255,6249,-1.0
4676,1981,1.0
4677,1981,1.0
20917,20919,-1.0
19336,20919,-1.0
22503,20919,-1.0
26510,24900,-1.0
22175,20578,1.0
22176,20578,-1.0
29044,27919,-1.0
21952,20414,-1.0
21953,20414,-1.0
1261,1156,1.0
22572,21012,-1.0
13124,9553,1.0
3663,3680,1.0
3660,3680,1.0
7577,3680,-1.0
26858,25415,1.0
1425,278,1.0
1426,278,1.0
1427,278,1.0
29279,28316,-1.0
5728,2389,-1.0
5729,2389,-1.0
5730,2389,-1.0
5731,2389,-1.0
30730,30032,-1.0
21924,20388,1.0
8438,4812,1.0
8439,4812,1.0
8440,4812,1.0
8441,4812,1.0
8442,4812,1.0
8381,4812,-1.0
8443,4812,-1.0
8444,4812,-1.0
9346,5683,-1.0
16478,14873,-1.0
22808,21209,-1.0
22757,21209,-1.0
22809,21209,-1.0
22410,20789,-1.0
22411,20789,-1.0
4198,1712,1.0
13197,9641,1.0
13198,9641,-1.0
13199,9641,-1.0
16557,15020,1.0
16558,15020,-1.0
15080,15020,-1.0
16559,15020,-1.0
24546,22934,1.0
33610,32924,-1.0
11168,7090,1.0
11169,7090,1.0
11170,7090,-1.0
21937,20400,-1.0
4091,1595,1.0
4092,1595,1.0
4093,1595,1.0
4094,1595,1.0
4569,1935,-1.0
1551,344,1.0
1552,344,1.0
1553,344,-1.0
1554,344,-1.0
17347,17346,-1.0
3917,1417,1.0
27502,25992,1.0
27489,25992,-1.0
25934,25992,-1.0
27503,25992,-1.0
32944,32611,1.0
32965,32611,1.0
32931,32611,1.0
9777,972,-1.0
23227,21670,-1.0
7834,4017,1.0
7835,4017,1.0
3953,1494,1.0
3954,1494,1.0
3955,1494,-1.0
3956,1494,-1.0
9405,5747,-1.0
9406,5747,-1.0
26776,25287,1.0
26777,25287,1.0
27899,26358,-1.0
4867,2053,1.0
4868,2053,1.0
4860,2053,1.0
4869,2053,-1.0
27337,25927,1.0
27338,25927,1.0
27339,25927,1.0
27340,25927,1.0
17624,16719,-1.0
18937,17809,-1.0
31203,30474,1.0
31204,30474,1.0
31205,30474,-1.0
31206,30474,-1.0
491,2070,1.0
6595,2870,-1.0
7670,3812,1.0
7671,3812,1.0
7672,3812,1.0
7673,3812,-1.0
7674,3812,-1.0
7675,3812,-1.0
5648,2356,1.0
5649,2356,1.0
5650,2356,1.0
5651,2356,1.0
5652,2356,-1.0
30472,29764,-1.0
27920,26404,1.0
21962,20421,-1.0
16970,15781,-1.0
23985,22327,-1.0
17185,16141,1.0
17186,16141,1.0
17187,16141,1.0
17188,16141,1.0
17189,16141,1.0
17190,16141,1.0
17191,16141,-1.0
17192,16141,-1.0
17193,16141,-1.0
17194,16141,-1.0
17195,16141,-1.0
17196,16141,-1.0
17197,16141,-1.0
34403,34201,-1.0
21136,19531,1.0
15162,12699,-1.0
13737,10314,1.0
13738,10314,1.0
13739,10314,-1.0
13740,10314,-1.0
3227,793,1.0
3228,793,1.0
3229,793,1.0
3230,793,1.0
26659,25136,-1.0
26660,25136,-1.0
26661,25136,-1.0
779,61,1.0
780,61,1.0
781,61,1.0
782,61,1.0
783,61,1.0
784,61,-1.0
785,61,-1.0
9907,6034,1.0
9908,6034,-1.0
1113,1035,1.0
1114,1035,1.0
1115,1035,-1.0
1116,1035,-1.0
1117,1035,-1.0
28813,27622,1.0
28814,27622,1.0
28815,27622,-1.0
25549,23987,1.0
25550,23987,-1.0
10670,6613,1.0
10527,6613,-1.0
404,147,1.0
405,147,1.0
406,147,1.0
407,147,1.0
408,147,-1.0
409,147,-1.0
11433,7406,-1.0
11434,7406,-1.0
11435,7406,-1.0
14851,12326,-1.0
20701,19099,-1.0
20702,19099,-1.0
20703,19099,-1.0
20832,19217,-1.0
30037,29140,1.0
30038,29140,-1.0
21711,20120,-1.0
24688,23060,-1.0
3817,1328,1.0
3818,1328,1.0
1243,1328,-1.0
3819,1328,-1.0
8324,4711,1.0
8325,4711,1.0
8326,4711,1.0
4627,1959,1.0
4628,1959,-1.0
4629,1959,-1.0
4630,1959,-1.0
7027,14181,-1.0
22076,20486,-1.0
15641,9849,1.0
27786,26186,1.0
27787,26186,1.0
27788,26186,1.0
27789,26186,1.0
27790,26186,-1.0
27791,26186,-1.0
27792,26186,-1.0
27793,26186,-1.0
27794,26186,-1.0
27795,26186,-1.0
8497,4919,1.0
8498,4919,1.0
8496,4919,-1.0
9297,5625,-1.0
14909,12429,-1.0
31124,30409,1.0
20483,18982,-1.0
16071,14048,1.0
16072,14048,1.0
16073,14048,-1.0
16074,14048,-1.0
16075,14048,-1.0
10187,6246,-1.0
10188,6246,-1.0
28215,26991,-1.0
28216,26991,-1.0
21352,19633,-1.0
22489,20912,1.0
11339,7310,-1.0
13945,10684,1.0
4944,2084,1.0
4945,2084,1.0
4946,2084,1.0
4947,2084,1.0
174,1360,1.0
1339,1360,1.0
1342,1360,-1.0
3862,1360,-1.0
24341,22760,-1.0
24342,22760,-1.0
24343,22760,-1.0
17488,16392,-1.0
31727,31410,-1.0
30534,29832,-1.0
30535,29832,-1.0
25440,23808,1.0
25441,23808,-1.0
15803,15801,-1.0
26443,24819,-1.0
7679,3817,-1.0
12522,8840,-1.0
12523,8840,-1.0
3935,1464,-1.0
17155,16128,-1.0
33323,33148,1.0
33313,33148,1.0
33325,33148,1.0
15540,13393,-1.0
15541,13393,-1.0
15282,12934,-1.0
16235,14339,1.0
24158,22583,1.0
16222,14323,1.0
16223,14323,1.0
16224,14323,1.0
16225,14323,-1.0
24865,23286,1.0
24866,23286,1.0
24867,23286,1.0
24868,23286,-1.0
24869,23286,-1.0
28045,26671,-1.0
28046,26671,-1.0
10902,6797,1.0
10903,6797,1.0
21382,19662,-1.0
25368,28134,-1.0
27889,26320,1.0
27890,26320,1.0
13290,9672,-1.0
23942,22249,-1.0
23943,22249,-1.0
16120,14167,1.0
16121,14167,1.0
16122,14167,-1.0
16123,14167,-1.0
16124,14167,-1.0
2172,519,1.0
2173,519,1.0
2174,519,1.0
511,519,-1.0
25450,23822,1.0
21735,20187,1.0
21736,20187,1.0
32380,32221,-1.0
17778,17085,1.0
11334,7298,1.0
11335,7298,-1.0
27862,26275,-1.0
20805,19178,1.0
20806,19178,-1.0
20807,19178,-1.0
23977,22302,1.0
29433,28563,-1.0
13030,9438,-1.0
14991,12556,1.0
14992,12556,1.0
3771,1275,1.0
26312,24611,1.0
26313,24611,-1.0
26314,24611,-1.0
26315,24611,-1.0
15663,9883,-1.0
23099,21423,-1.0
19175,17928,1.0
19176,17928,1.0
19177,17928,1.0
19178,17928,-1.0
19179,17928,-1.0
7823,4001,1.0
345,4001,1.0
7824,4001,1.0
7825,4001,1.0
17487,16391,-1.0
6172,2638,1.0
6173,2638,-1.0
6174,2638,-1.0
6175,2638,-1.0
6176,2638,-1.0
7953,4266,-1.0
7954,4266,-1.0
7955,4266,-1.0
25451,23824,-1.0
25452,23824,-1.0
25453,23824,-1.0
8560,4989,-1.0
2014,485,1.0
2015,485,1.0
2016,485,1.0
2017,485,1.0
2002,485,1.0
2018,485,1.0
2019,485,-1.0
2020,485,-1.0
33461,33055,-1.0
16880,15602,1.0
3901,11605,1.0
14397,11605,-1.0
25585,24065,-1.0
26961,25640,1.0
5887,2495,-1.0
21125,19516,-1.0
21126,19516,-1.0
21127,19516,-1.0
21128,19516,-1.0
21129,19516,-1.0
21130,19516,-1.0
26981,25676,-1.0
26982,25676,-1.0
23024,21321,-1.0
23025,21321,-1.0
27580,26065,-1.0
31877,31524,1.0
32011,31524,-1.0
29933,29091,1.0
29934,29091,1.0
29935,29091,1.0
29936,29091,-1.0
29937,29091,-1.0
29938,29091,-1.0
33539,33124,1.0
33405,33124,1.0
33471,33124,1.0
33385,33124,-1.0
33234,33124,-1.0
33654,33124,-1.0
7137,3181,1.0
3109,3181,1.0
30428,30470,1.0
14922,12440,-1.0
29102,27990,1.0
29103,27990,1.0
29104,27990,1.0
29105,27990,-1.0
29106,27990,-1.0
9009,5321,-1.0
28876,27667,1.0
28877,27667,-1.0
16697,15254,-1.0
15725,9996,1.0
15726,9996,1.0
15727,9996,1.0
15728,9996,1.0
15729,9996,1.0
9286,5605,1.0
21324,28182,-1.0
9658,13263,-1.0
34408,33869,-1.0
22676,26287,1.0
27865,26287,1.0
22674,26287,-1.0
27866,26287,-1.0
4748,4725,1.0
4754,4725,-1.0
10062,6140,1.0
10063,6140,-1.0
28056,26678,-1.0
10900,6789,-1.0
15302,12986,-1.0
15303,12986,-1.0
30868,30116,1.0
14487,11844,1.0
27358,25959,-1.0
27429,25959,-1.0
27430,25959,-1.0
28570,27419,1.0
28571,27419,-1.0
26330,24624,-1.0
10783,10753,1.0
34417,33801,-1.0
14450,11704,1.0
14451,11704,-1.0
14452,11704,-1.0
14453,11704,-1.0
26609,25032,-1.0
27877,26309,1.0
27878,26309,-1.0
33599,32883,1.0
33414,32883,1.0
33280,32883,-1.0
33421,32883,-1.0
1633,370,1.0
1634,370,1.0
1635,370,1.0
1636,370,-1.0
30276,29575,1.0
13534,10001,1.0
13535,10001,1.0
13536,10001,-1.0
13537,10001,-1.0
24642,22974,-1.0
5433,2249,1.0
5434,2249,1.0
5435,2249,1.0
5436,2249,-1.0
5437,2249,-1.0
5438,2249,-1.0
5439,2249,-1.0
5691,2371,1.0
5692,2371,1.0
25833,24276,-1.0
28852,27635,1.0
28755,27635,1.0
8194,4574,1.0
22598,21060,1.0
22599,21060,1.0
1520,335,1.0
1521,335,1.0
1522,335,1.0
1523,335,-1.0
7389,3388,-1.0
15495,13330,-1.0
26881,25443,-1.0
26606,25030,1.0
5270,2189,1.0
5271,2189,-1.0
5272,2189,-1.0
5273,2189,-1.0
5274,2189,-1.0
4652,1973,1.0
4653,1973,1.0
4654,1973,-1.0
23079,21393,-1.0
23080,21393,-1.0
2913,2789,1.0
6313,2789,1.0
6314,2789,1.0
6315,2789,-1.0
6316,2789,-1.0
27274,25884,-1.0
34453,34275,-1.0
34476,34275,-1.0
3531,1050,1.0
3532,1050,-1.0
18341,17272,-1.0
18342,17272,-1.0
27769,26160,1.0
27770,26160,-1.0
21262,19584,1.0
21263,19584,1.0
16897,15625,-1.0
16898,15625,-1.0
23892,22186,1.0
19038,22186,1.0
27160,25790,1.0
27161,25790,-1.0
27162,25790,-1.0
9920,6043,-1.0
9921,6043,-1.0
21111,19504,1.0
21112,19504,-1.0
21113,19504,-1.0
29349,28410,-1.0
15448,13255,-1.0
3441,873,-1.0
22130,20532,-1.0
26134,24449,1.0
26135,24449,1.0
26136,24449,1.0
26137,24449,-1.0
11544,7618,-1.0
11545,7618,-1.0
7859,4061,1.0
7860,4061,1.0
27269,25882,-1.0
9069,5369,-1.0
13733,10313,-1.0
13734,10313,-1.0
13735,10313,-1.0
13736,10313,-1.0
6273,2736,1.0
32517,32297,-1.0
25810,24244,-1.0
32483,32283,1.0
14179,11093,1.0
14053,10844,1.0
14054,10844,-1.0
14055,10844,-1.0
14056,10844,-1.0
21120,19509,1.0
21121,19509,1.0
21122,19509,1.0
18506,17323,1.0
18507,17323,1.0
18508,17323,1.0
18509,17323,-1.0
17402,17323,-1.0
18510,17323,-1.0
14146,11016,-1.0
31301,30589,-1.0
27556,26023,-1.0
22905,21264,1.0
22906,21264,1.0
22907,21264,1.0
22908,21264,1.0
22909,21264,-1.0
22443,20838,1.0
22444,20838,1.0
19472,21008,-1.0
18226,21008,-1.0
11518,7586,1.0
11519,7586,-1.0
2661,630,1.0
2662,630,1.0
2663,630,1.0
2664,630,-1.0
2665,630,-1.0
2666,630,-1.0
2667,630,-1.0
2668,630,-1.0
7786,3961,1.0
7787,3961,1.0
7788,3961,1.0
7789,3961,1.0
7790,3961,-1.0
4398,1853,1.0
22434,20824,-1.0
20533,19003,1.0
20534,19003,1.0
20535,19003,-1.0
20536,19003,-1.0
20537,19003,-1.0
18979,19003,-1.0
20538,19003,-1.0
20539,19003,-1.0
31849,31027,1.0
25418,23782,1.0
25419,23782,-1.0
4719,4685,1.0
8287,4685,1.0
8288,4685,-1.0
8289,4685,-1.0
4464,1896,-1.0
9534,5846,1.0
32541,32610,1.0
32540,32610,-1.0
32544,32610,-1.0
21544,19817,-1.0
10234,6321,-1.0
31763,31374,1.0
29683,29712,1.0
30400,29712,-1.0
28720,29712,-1.0
8501,4921,1.0
8502,4921,1.0
8503,4921,-1.0
25031,23365,-1.0
25032,23365,-1.0
22790,22786,1.0
24381,22786,1.0
24382,22786,1.0
24383,22786,-1.0
24384,22786,-1.0
24385,22786,-1.0
24386,22786,-1.0
24669,23035,-1.0
24670,23035,-1.0
11807,8058,1.0
20127,18535,-1.0
24206,22673,-1.0
14339,11437,-1.0
1489,327,1.0
1490,327,1.0
1491,327,1.0
1492,327,-1.0
1493,327,-1.0
25923,28485,-1.0
29233,28206,1.0
29234,28206,1.0
25639,28206,1.0
8873,8807,-1.0
33848,33662,-1.0
28248,27055,-1.0
25521,23930,-1.0
29944,29097,1.0
29945,29097,1.0
29946,29097,-1.0
29947,29097,-1.0
3482,916,-1.0
9157,5473,1.0
2264,5473,1.0
9158,5473,-1.0
9159,5473,-1.0
9160,5473,-1.0
6781,2919,1.0
6782,2919,1.0
6783,2919,1.0
6784,2919,-1.0
6785,2919,-1.0
6786,2919,-1.0
6787,2919,-1.0
1455,298,-1.0
19614,27905,1.0
23091,27905,-1.0
11459,7459,1.0
11460,7459,1.0
11461,7459,1.0
16269,14416,1.0
4394,1850,-1.0
4395,1850,-1.0
8235,4638,-1.0
7602,3710,1.0
20252,18660,1.0
20253,18660,1.0
20254,18660,-1.0
20243,18660,-1.0
20255,18660,-1.0
23315,21757,1.0
23316,21757,1.0
23317,21757,-1.0
23318,21757,-1.0
23319,21757,-1.0
23320,21757,-1.0
23321,21757,-1.0
23322,21757,-1.0
17744,16979,-1.0
3814,1325,1.0
3815,1325,1.0
3816,1325,-1.0
9165,5478,-1.0
9166,5478,-1.0
31558,30724,-1.0
5102,2143,1.0
2376,2143,-1.0
5103,2143,-1.0
5104,2143,-1.0
12231,8444,1.0
12232,8444,1.0
12233,8444,1.0
12061,8444,-1.0
12234,8444,-1.0
12235,8444,-1.0
19930,18327,-1.0
10207,6299,-1.0
26079,24442,1.0
26080,24442,-1.0
26081,24442,-1.0
26082,24442,-1.0
3863,1367,1.0
3864,1367,-1.0
27627,26073,1.0
27619,26073,1.0
27628,26073,1.0
27629,26073,1.0
27630,26073,1.0
27631,26073,-1.0
27632,26073,-1.0
27633,26073,-1.0
27634,26073,-1.0
27635,26073,-1.0
3478,910,-1.0
14013,10773,-1.0
14014,10773,-1.0
14015,10773,-1.0
34129,33461,-1.0
24242,22696,1.0
24243,22696,-1.0
24244,22696,-1.0
24245,22696,-1.0
24246,22696,-1.0
12873,9207,1.0
9211,9207,-1.0
19629,18146,-1.0
19630,18146,-1.0
6241,2694,-1.0
16794,16817,-1.0
17558,16554,-1.0
33207,32722,1.0
21496,19774,1.0
19541,18110,-1.0
17714,16896,1.0
30145,29399,1.0
30146,29399,-1.0
30147,29399,-1.0
29698,28847,-1.0
18886,17690,-1.0
7190,3228,-1.0
28588,27452,-1.0
17211,16143,1.0
17212,16143,1.0
17213,16143,1.0
17214,16143,1.0
17215,16143,1.0
17216,16143,1.0
17217,16143,1.0
17218,16143,1.0
17219,16143,1.0
17220,16143,1.0
17221,16143,-1.0
17222,16143,-1.0
17223,16143,-1.0
17224,16143,-1.0
17225,16143,-1.0
17226,16143,-1.0
26871,25422,-1.0
5707,2383,1.0
3609,1115,-1.0
26030,24370,1.0
26031,24370,-1.0
26032,24370,-1.0
26033,24370,-1.0
26034,24370,-1.0
24372,22774,-1.0
29553,28721,1.0
13918,10647,1.0
6547,10647,1.0
13919,10647,-1.0
14795,12268,1.0
14796,12268,1.0
4636,11963,-1.0
14344,11443,-1.0
24705,23097,1.0
24706,23097,1.0
24707,23097,-1.0
7582,3684,-1.0
18325,17264,1.0
18326,17264,1.0
18327,17264,1.0
18328,17264,-1.0
3490,922,-1.0
3491,922,-1.0
3492,922,-1.0
15938,13766,1.0
26445,24822,1.0
27278,25887,-1.0
24681,23057,1.0
24682,23057,-1.0
19491,18081,-1.0
19492,18081,-1.0
19493,18081,-1.0
29880,29038,-1.0
14337,11435,-1.0
31329,31343,1.0
30600,31343,1.0
31637,31343,1.0
10882,6774,1.0
10883,6774,1.0
10884,6774,-1.0
10885,6774,-1.0
12417,8762,-1.0
12418,8762,-1.0
12419,8762,-1.0
12420,8762,-1.0
22258,20658,1.0
22259,20658,-1.0
8175,4537,1.0
8176,4537,-1.0
15182,12738,-1.0
25301,23689,-1.0
26727,25218,-1.0
19262,17973,-1.0
19938,18337,-1.0
30491,29786,1.0
30492,29786,-1.0
17517,16461,1.0
17518,16461,-1.0
12816,9126,-1.0
4419,1866,1.0
4420,1866,1.0
4421,1866,1.0
4422,1866,-1.0
4534,1914,1.0
4535,1914,1.0
7003,3108,-1.0
12022,8299,-1.0
15345,13086,-1.0
15346,13086,-1.0
30922,30193,1.0
30923,30193,1.0
12683,8921,-1.0
8980,5311,1.0
2206,5311,-1.0
8981,5311,-1.0
32439,32270,-1.0
14662,12088,-1.0
14663,12088,-1.0
14543,11879,-1.0
29649,28800,-1.0
26327,24617,1.0
26328,24617,1.0
19939,18340,1.0
13202,15538,1.0
10250,6339,1.0
11809,8065,-1.0
9474,5799,-1.0
3546,1071,-1.0
3547,1071,-1.0
3548,1071,-1.0
3549,1071,-1.0
22437,20826,-1.0
17748,17000,-1.0
31784,31578,-1.0
28204,26957,-1.0
28205,26957,-1.0
25638,26957,-1.0
28206,26957,-1.0
15035,12583,1.0
23016,21314,-1.0
19119,17899,-1.0
34046,33456,1.0
33231,32933,-1.0
33244,32933,-1.0
8995,5315,1.0
8996,5315,1.0
8997,5315,1.0
8998,5315,-1.0
8999,5315,-1.0
32039,31171,1.0
15014,17583,-1.0
12891,9233,1.0
12892,9233,1.0
12893,9233,1.0
5524,9233,1.0
12894,9233,1.0
9193,9233,-1.0
12895,9233,-1.0
12896,9233,-1.0
4201,1739,-1.0
24486,22909,1.0
24487,22909,1.0
28234,27027,-1.0
8535,4961,1.0
8536,4961,1.0
8537,4961,1.0
12963,9357,1.0
12964,9357,1.0
12965,9357,-1.0
7940,4245,1.0
12826,9147,-1.0
1612,362,1.0
1613,362,1.0
1614,362,1.0
10923,6804,-1.0
10924,6804,-1.0
10925,6804,-1.0
631,2684,1.0
12213,8438,1.0
29237,28226,1.0
29238,28226,1.0
29239,28226,1.0
29240,28226,1.0
5560,2310,-1.0
5572,2310,-1.0
5379,2227,1.0
29778,28946,1.0
29779,28946,1.0
29780,28946,-1.0
29781,28946,-1.0
29055,27939,1.0
29056,27939,-1.0
33353,33050,-1.0
33499,33050,-1.0
33243,33050,-1.0
16919,15662,-1.0
16920,15662,-1.0
2580,15662,-1.0
9845,5973,1.0
9846,5973,-1.0
2965,712,1.0
2966,712,1.0
2967,712,1.0
2968,712,1.0
2969,712,-1.0
2970,712,-1.0
2971,712,-1.0
2972,712,-1.0
14312,11348,-1.0
10184,6242,-1.0
30562,29866,-1.0
30563,29866,-1.0
30564,29866,-1.0
30565,29866,-1.0
7418,3413,1.0
7419,3413,-1.0
5739,2392,1.0
5740,2392,1.0
5741,2392,1.0
16994,15831,1.0
16995,15831,1.0
16996,15831,1.0
16997,15831,1.0
15826,15831,-1.0
7091,3154,-1.0
7092,3154,-1.0
20167,18577,1.0
20168,18577,-1.0
18581,18577,-1.0
32443,32163,-1.0
24628,22965,1.0
22977,22965,-1.0
24629,22965,-1.0
24630,22965,-1.0
24631,22965,-1.0
9977,6078,1.0
9978,6078,-1.0
9979,6078,-1.0
655,2945,1.0
49,2945,1.0
3957,1495,1.0
3958,1495,1.0
3959,1495,1.0
3960,1495,1.0
3961,1495,-1.0
3962,1495,-1.0
3963,1495,-1.0
27060,25742,1.0
27061,25742,1.0
9108,5405,-1.0
9109,5405,-1.0
9110,5405,-1.0
8222,4633,1.0
8223,4633,-1.0
8224,4633,-1.0
21710,20112,1.0
22641,21134,-1.0
24972,23344,-1.0
24973,23344,-1.0
16378,14659,1.0
16379,14659,-1.0
11148,7077,1.0
11149,7077,-1.0
11150,7077,-1.0
11725,7881,1.0
19108,17896,1.0
19109,17896,1.0
19110,17896,-1.0
19111,17896,-1.0
19112,17896,-1.0
19113,17896,-1.0
34285,33951,-1.0
18556,18411,1.0
25373,23720,1.0
25374,23720,-1.0
1556,1568,1.0
4047,1568,1.0
4048,1568,-1.0
4049,1568,-1.0
14434,11682,1.0
14435,11682,1.0
6013,2586,-1.0
6014,2586,-1.0
23418,21800,1.0
23419,21800,-1.0
23420,21800,-1.0
26721,25202,-1.0
28704,27587,1.0
28705,27587,1.0
3437,871,-1.0
8318,4700,-1.0
15643,9854,-1.0
24988,23350,1.0
24989,23350,1.0
24990,23350,1.0
24991,23350,-1.0
27320,25916,-1.0
16574,15051,-1.0
5867,2473,1.0
5868,2473,1.0
5869,2473,-1.0
502,2473,-1.0
14396,11603,1.0
14993,12557,-1.0
7353,3374,-1.0
7354,3374,-1.0
8824,5198,-1.0
27340,28624,1.0
25109,23489,-1.0
25110,23489,-1.0
25111,23489,-1.0
25112,23489,-1.0
25113,23489,-1.0
10648,6593,-1.0
1560,7824,1.0
11686,7824,1.0
11687,7824,1.0
11688,7824,-1.0
12484,8802,-1.0
12134,8409,-1.0
12135,8409,-1.0
1973,478,1.0
1974,478,1.0
1975,478,-1.0
1976,478,-1.0
8062,4401,-1.0
32497,32323,-1.0
17168,20901,1.0
13119,9542,-1.0
27486,25988,1.0
25989,25988,1.0
27487,25988,-1.0
24533,22929,1.0
24534,22929,1.0
24535,22929,1.0
24536,22929,1.0
24537,22929,-1.0
24538,22929,-1.0
24539,22929,-1.0
24540,22929,-1.0
24541,22929,-1.0
24922,23314,1.0
24923,23314,-1.0
33151,32814,1.0
33701,32814,1.0
33050,32814,1.0
33139,32814,1.0
32897,32814,1.0
32748,32814,1.0
32998,32814,1.0
32874,32814,1.0
32682,32814,-1.0
32889,32814,-1.0
33603,32814,-1.0
33024,32814,-1.0
5749,2395,-1.0
5750,2395,-1.0
28176,26907,-1.0
27811,26207,-1.0
27812,26207,-1.0
30657,29898,1.0
30658,29898,1.0
30659,29898,1.0
30660,29898,1.0
30661,29898,-1.0
30662,29898,-1.0
30663,29898,-1.0
30664,29898,-1.0
1555,345,1.0
1556,345,1.0
1557,345,1.0
1558,345,1.0
1559,345,1.0
1560,345,1.0
1561,345,-1.0
1562,345,-1.0
1563,345,-1.0
23795,22091,-1.0
25647,24132,-1.0
25447,23819,1.0
25448,23819,-1.0
10402,6449,-1.0
10403,6449,-1.0
14640,12069,-1.0
14332,11406,1.0
22429,20802,1.0
14260,11254,-1.0
13548,10017,-1.0
13549,10017,-1.0
13550,10017,-1.0
7791,3971,1.0
3974,3971,1.0
250,1377,-1.0
5879,2479,1.0
26638,25095,1.0
17423,16190,1.0
17424,16190,1.0
17425,16190,-1.0
17426,16190,-1.0
12070,8379,1.0
12071,8379,1.0
12072,8379,1.0
12073,8379,1.0
12074,8379,-1.0
12075,8379,-1.0
4810,8379,-1.0
10792,6732,-1.0
3892,1395,1.0
3893,1395,1.0
3894,1395,1.0
32029,31151,1.0
31674,31151,-1.0
28432,27229,-1.0
28433,27229,-1.0
7451,3444,-1.0
10117,6180,-1.0
10118,6180,-1.0
10119,6180,-1.0
27352,27329,-1.0
27451,27329,-1.0
33270,32960,-1.0
34079,33227,-1.0
33918,33227,-1.0
3355,3356,1.0
7318,3356,-1.0
23201,21633,1.0
23202,21633,-1.0
8136,4512,1.0
8137,4512,1.0
8138,4512,1.0
8139,4512,1.0
8140,4512,-1.0
8141,4512,-1.0
16728,15324,1.0
15472,13297,-1.0
34416,34150,-1.0
34362,34150,-1.0
21903,20362,1.0
21904,20362,1.0
15831,15837,1.0
23938,22245,-1.0
4118,1610,1.0
4119,1610,1.0
4120,1610,-1.0
27296,25899,1.0
27297,25899,-1.0
22367,22386,-1.0
22387,22386,-1.0
33181,32755,1.0
33177,32755,1.0
33182,32755,1.0
33184,32755,1.0
32668,32755,-1.0
33168,32755,-1.0
33180,32755,-1.0
33061,32755,-1.0
7710,3849,-1.0
14792,12253,1.0
14793,12253,1.0
10342,6396,-1.0
10343,6396,-1.0
10344,6396,-1.0
10345,6396,-1.0
10346,6396,-1.0
10318,6382,1.0
10319,6382,1.0
